UF,Programa Nacional,Previsto Original em 2025,Previsto Ajustado em 2025,Despesa Executado em 2025,Total de Atendimentos em 2025,,Ano,Mes,Previsto Original em 2024,Previsto Ajustado em 2024,Despesa Executado em 2024,Total de Atendimentos em 2024,Previsto Original em 2023,Previsto Ajustado em 2023,Despesa Executado em 2023,Total de Atendimentos em 2023,Previsto Original em 2022,Previsto Ajustado em 2022,Despesa Executado em 2022,Total de Atendimentos em 2022,Previsto Original em 2021,Previsto Ajustado em 2021,Despesa Executado em 2021,Total de Atendimentos em 2021,Previsto Original em 2020,Previsto Ajustado em 2020,Despesa Executado em 2020,Total de Atendimentos em 2020,Previsto Original em 2019,Previsto Ajustado em 2019,Despesa Executado em 2019,Total de Atendimentos em 2019,Previsto Original em 2018,Previsto Ajustado em 2018,Despesa Executado em 2018,Total de Atendimentos em 2018,Previsto Original em 2017,Previsto Ajustado em 2017,Despesa Executado em 2017,Total de Atendimentos em 2017,Previsto Original em 2016,Previsto Ajustado em 2016,Despesa Executado em 2016,Total de Atendimentos em 2016,Previsto Original em 2015,Previsto Ajustado em 2015,Despesa Executado em 2015,Total de Atendimentos em 2015
AC,Impulsionar Negócios,"R$7.136.070,00","R$8.047.458,00","R$2.937.962,16",10.802,,2025,Julho,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
AC,Impulso Tecnológico,"R$2.491.140,00","R$2.491.140,00","R$162.409,78",666,,2025,Julho,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
AC,Move + Vendas,"R$1.419.315,00","R$1.419.315,00","R$593.430,33",614,,2025,Julho,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
AC,Plural,"R$138.700,00","R$378.700,00","R$61.282,84",554,,2025,Julho,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
AC,Cidades e Territórios Empreendedores,"R$3.044.585,00","R$3.138.061,00","R$1.272.260,26",0,,2025,Agosto,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
AC,Cliente 360,"R$6.945.449,00","R$5.509.803,00","R$2.490.870,00",20.253,,2025,Agosto,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
AC,Conecta Tech,"R$2.592.141,00","R$2.592.141,00","R$689.335,03",0,,2025,Agosto,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
AC,Conexão Financeira,"R$432.646,00","R$392.646,00","R$101.072,75",335,,2025,Agosto,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
AC,Conexões Corporativas,"R$111.940,00","R$201.940,00","R$84.981,28",56,,2025,Agosto,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
AC,DataBiz,"R$640.000,00","R$640.000,00","R$4.675,20",0,,2025,Agosto,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
AC,Educação que Transforma,"R$600.000,00","R$600.000,00","R$191.735,51",470,,2025,Agosto,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
AC,Governança Empreendedora,"R$336.906,00","R$781.906,00","R$484.719,02",0,,2025,Agosto,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
AC,Impulsionar Negócios,"R$7.136.070,00","R$8.749.173,00","R$3.131.152,66",11.818,,2025,Agosto,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
AC,Impulso Tecnológico,"R$2.491.140,00","R$2.171.140,00","R$228.203,28",666,,2025,Agosto,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
AC,Move + Vendas,"R$1.419.315,00","R$1.419.315,00","R$694.188,19",617,,2025,Agosto,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
AC,Plural,"R$138.700,00","R$378.700,00","R$65.782,84",577,,2025,Agosto,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
AC,Governança Empreendedora,"R$2.695.248,00","R$3.585.248,00","R$963.141,02",0,,2025,Novembro,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
AC,Cliente 360,nan,nan,nan,nan,,2024,Novembro,"R$6.396.753,00","R$6.906.386,00","R$5.607.447,12",30.401,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
AC,Conecta Tech,nan,nan,nan,nan,,2024,Novembro,"R$1.642.374,00","R$1.274.409,00","R$1.160.295,57",0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
AC,Conexão Financeira,nan,nan,nan,nan,,2024,Novembro,"R$404.375,00","R$404.375,00","R$300.907,33",979,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
AC,DataBiz,nan,nan,nan,nan,,2024,Novembro,"R$879.464,00","R$921.012,00","R$211.947,14",0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
AC,Educação que Transforma,nan,nan,nan,nan,,2024,Novembro,"R$580.013,00","R$667.540,00","R$397.765,74",20.951,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
AC,Impulsionar Negócios,nan,nan,nan,nan,,2024,Novembro,"R$7.074.572,00","R$7.066.945,00","R$5.857.787,45",19.277,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
AC,Impulso Tecnológico,nan,nan,nan,nan,,2024,Novembro,"R$3.074.840,00","R$2.203.839,00","R$1.811.924,41",3.361,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
AC,Plural,nan,nan,nan,nan,,2024,Novembro,"R$236.958,00","R$241.958,00","R$119.825,37",373,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
AC,Transformar Juntos,nan,nan,nan,nan,,2024,Novembro,"R$2.237.380,00","R$3.537.796,00","R$2.884.104,30",123,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
AC,Ambiente de Negócios,nan,nan,nan,nan,,2023,Novembro,nan,nan,nan,nan,"R$2.167.180,00","R$2.685.730,00","R$2.736.246,66",0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
AC,Brasil + Competitivo,nan,nan,nan,nan,,2023,Novembro,nan,nan,nan,nan,"R$2.245.207,00","R$2.251.505,00","R$1.455.148,95",4.617,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
AC,Brasil + Inovador,nan,nan,nan,nan,,2023,Novembro,nan,nan,nan,nan,"R$2.082.145,00","R$1.781.312,00","R$1.204.280,83",4.946,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
AC,Cliente em Foco,nan,nan,nan,nan,,2023,Novembro,nan,nan,nan,nan,"R$8.632.895,00","R$9.264.933,00","R$7.127.909,87",59.743,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
AC,Educação Empreendedora,nan,nan,nan,nan,,2023,Novembro,nan,nan,nan,nan,"R$678.500,00","R$504.850,00","R$301.758,10",15.795,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
AC,Gestão da Marca Sebrae,nan,nan,nan,nan,,2023,Novembro,nan,nan,nan,nan,"R$340.419,00","R$340.419,00","R$236.219,55",0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
AC,Gestão Estratégica de Pessoas,nan,nan,nan,nan,,2023,Novembro,nan,nan,nan,nan,"R$619.500,00","R$345.000,00","R$285.457,32",0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
AC,Inteligência de Dados,nan,nan,nan,nan,,2023,Novembro,nan,nan,nan,nan,"R$397.040,00","R$332.384,00","R$87.000,00",0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
AC,Portfólio em Rede,nan,nan,nan,nan,,2023,Novembro,nan,nan,nan,nan,"R$186.000,00","R$260.927,00","R$210.767,90",0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
AC,Sebrae + Finanças,nan,nan,nan,nan,,2023,Novembro,nan,nan,nan,nan,"R$265.000,00","R$265.000,00","R$116.387,27",1.096,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
AC,Ambiente de Negócios,nan,nan,nan,nan,,2022,Novembro,nan,nan,nan,nan,nan,nan,nan,nan,"R$0,00","R$2.376.146,00","R$1.834.540,41",0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
AC,Brasil + Competitivo,nan,nan,nan,nan,,2022,Novembro,nan,nan,nan,nan,nan,nan,nan,nan,"R$0,00","R$5.459.601,00","R$3.203.191,00",7.944,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
AC,Brasil + Inovador,nan,nan,nan,nan,,2022,Novembro,nan,nan,nan,nan,nan,nan,nan,nan,"R$982.000,00","R$2.197.510,00","R$1.398.470,22",4.303,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
AC,Cliente em Foco,nan,nan,nan,nan,,2022,Novembro,nan,nan,nan,nan,nan,nan,nan,nan,"R$0,00","R$9.939.495,00","R$7.942.983,76",52.972,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
AC,Educação Empreendedora,nan,nan,nan,nan,,2022,Novembro,nan,nan,nan,nan,nan,nan,nan,nan,"R$0,00","R$170.000,00","R$145.954,34",15.804,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
AC,Gestão da Marca Sebrae,nan,nan,nan,nan,,2022,Novembro,nan,nan,nan,nan,nan,nan,nan,nan,"R$240.000,00","R$240.001,00","R$119.735,22",0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
AC,Gestão Estratégica de Pessoas,nan,nan,nan,nan,,2022,Novembro,nan,nan,nan,nan,nan,nan,nan,nan,"R$580.498,00","R$581.799,00","R$469.237,22",0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
AC,Inteligência de Dados,nan,nan,nan,nan,,2022,Novembro,nan,nan,nan,nan,nan,nan,nan,nan,"R$1,00","R$79.601,00","R$79.600,00",0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
AC,Portfólio em Rede,nan,nan,nan,nan,,2022,Novembro,nan,nan,nan,nan,nan,nan,nan,nan,"R$0,00","R$185.000,00","R$51.623,12",0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
AC,PROGRAMA NACIONAL - Transformação Digital,nan,nan,nan,nan,,2022,Novembro,nan,nan,nan,nan,nan,nan,nan,nan,"R$1,00","R$1,00","R$0,00",0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
AC,PROGRAMA NACIONAL - Transformação Organizacional,nan,nan,nan,nan,,2022,Novembro,nan,nan,nan,nan,nan,nan,nan,nan,"R$0,00","R$481.874,00","R$195.623,38",0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
AC,Sebrae + Finanças,nan,nan,nan,nan,,2022,Novembro,nan,nan,nan,nan,nan,nan,nan,nan,"R$326.600,00","R$326.601,00","R$198.927,75",1.936,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
AC,Ambiente de Negócios,nan,nan,nan,nan,,2021,Novembro,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"R$2.077.120,00","R$1.414.641,00","R$1.097.652,99",28,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
AC,Brasil + Competitivo,nan,nan,nan,nan,,2021,Novembro,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"R$658.800,00","R$1.002.447,00","R$777.886,96",4.796,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
AC,Brasil + Inovador,nan,nan,nan,nan,,2021,Novembro,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"R$752.900,00","R$872.240,00","R$626.046,32",1.385,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
AC,Cliente em Foco,nan,nan,nan,nan,,2021,Novembro,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"R$218.700,00","R$8.897.486,00","R$6.782.511,12",58.499,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
AC,Educação Empreendedora,nan,nan,nan,nan,,2021,Novembro,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"R$0,00","R$312.500,00","R$149.007,27",16.260,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
AC,Gestão da Marca Sebrae,nan,nan,nan,nan,,2021,Novembro,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"R$0,00","R$504.002,00","R$339.743,96",0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
AC,Gestão Estratégica de Pessoas,nan,nan,nan,nan,,2021,Novembro,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"R$2.331.596,00","R$16.797.488,00","R$15.172.227,45",0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
AC,Inteligência de Dados,nan,nan,nan,nan,,2021,Novembro,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"R$0,00","R$54.000,00","R$53.063,99",0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
AC,Portfólio em Rede,nan,nan,nan,nan,,2021,Novembro,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"R$0,00","R$50.000,00","R$13.699,95",0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
AC,T.I 5.0,nan,nan,nan,nan,,2021,Novembro,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"R$0,00","R$323.216,00","R$0,00",0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
AC,Ambiente de Negócios,nan,nan,nan,nan,,2020,Novembro,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"R$1.469.000,00","R$719.001,00","R$302.440,99",0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
AC,"Ambiente de Negócios Simplificado, Favorecido e Diferenciado - DESATIVADO",nan,nan,nan,nan,,2020,Novembro,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"R$1.716.000,00","R$0,00","R$0,00",0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
AC,Ambiente e Territórios Promotores da Inovação - DESATIVADO,nan,nan,nan,nan,,2020,Novembro,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"R$360.000,00","R$0,00","R$0,00",0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
AC,Brasil + Competitivo,nan,nan,nan,nan,,2020,Novembro,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"R$0,00","R$41.134,00","R$0,00",0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
AC,Brasil + Empreendedor,nan,nan,nan,nan,,2020,Novembro,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"R$137.000,00","R$130.000,00","R$0,00",0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
AC,Brasil + Inovador,nan,nan,nan,nan,,2020,Novembro,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"R$145.250,00","R$0,00","R$0,00",0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
AC,Cliente em Foco,nan,nan,nan,nan,,2020,Novembro,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"R$10.885.983,00","R$5.606.919,00","R$1.883.979,76",31.999,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
AC,Educação Empreendedora,nan,nan,nan,nan,,2020,Novembro,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"R$300.000,00","R$129.474,00","R$88.105,79",3.657,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
AC,Gestão Estratégica de Pessoas,nan,nan,nan,nan,,2020,Novembro,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"R$2.047.907,00","R$15.155.248,00","R$13.984.384,35",0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
AC,Portfólio em Rede,nan,nan,nan,nan,,2020,Novembro,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"R$550.000,00","R$387.501,00","R$22.880,00",0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
AC,Soluções Digitais - DESATIVADO,nan,nan,nan,nan,,2020,Novembro,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"R$320.000,00","R$0,00","R$0,00",0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
AC,Acordo Sebrae & Petrobras - PET,nan,nan,nan,nan,,2019,Novembro,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"R$0,00","R$10.000,00","R$5.414,54",0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
AC,Alimentos e Bebidas,nan,nan,nan,nan,,2019,Novembro,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"R$603.000,00","R$1.021.080,00","R$805.732,01",2.574,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
AC,Atendimento ao Cliente - Presencial,nan,nan,nan,nan,,2019,Novembro,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"R$5.634.105,00","R$5.774.515,00","R$4.400.669,27",37.268,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
AC,Atendimento ao Cliente - Remoto,nan,nan,nan,nan,,2019,Novembro,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"R$0,00","R$316.900,00","R$266.498,76",7.399,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
AC,Bioeconomia e Sustentabilidade,nan,nan,nan,nan,,2019,Novembro,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"R$0,00","R$197.936,00","R$66.780,38",0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
AC,Chamada 001-2018 - Projetos Especiais - Transformação Digital,nan,nan,nan,nan,,2019,Novembro,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"R$260.000,00","R$500.000,00","R$23.050,89",0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
AC,"Convênio Sebrae, MTUR e Embratur",nan,nan,nan,nan,,2019,Novembro,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"R$0,00","R$90.000,00","R$5.220,00",67,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
AC,Desburocratização pela Implementação da REDESIMPLES,nan,nan,nan,nan,,2019,Novembro,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"R$111.020,00","R$222.052,00","R$180.163,06",0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
