UF,Programa Nacional,Previsto Original em 2025,Previsto Ajustado em 2025,Despesa Executado em 2025,Total de Atendimentos em 2025,Unnamed: 6,Ano,Mes
RR,Impulsionar Negócios,"R$11.294.648,00","R$11.581.948,00","R$1.305.360,19",1.09,,2025,Abril
RR,Impulso Tecnológico,"R$2.066.896,00","R$2.066.896,00","R$166.045,85",153.0,,2025,Abril
RR,Move + Vendas,"R$1.451.800,00","R$1.451.800,00","R$338.155,06",327.0,,2025,Abril
RR,Plural,"R$531.000,00","R$583.700,00","R$54.428,62",327.0,,2025,Abril
RR,Saber em Ação,"R$825.000,00","R$860.032,00","R$407.403,31",0.0,,2025,Abril
RR,Cidades e Territórios Empreendedores,"R$1.620.000,00","R$1.620.000,00","R$329.619,80",0.0,,2025,Maio
RR,Cliente 360,"R$3.982.754,00","R$3.902.754,00","R$862.925,37",7.563,,2025,Maio
RR,Conexão Financeira,"R$402.500,00","R$402.500,00","R$102.213,17",273.0,,2025,Maio
RR,DataBiz,"R$480.000,00","R$387.172,00","R$0,00",0.0,,2025,Maio
RR,Educação que Transforma,"R$802.000,00","R$1.202.000,00","R$73.752,67",2.571,,2025,Maio
RR,Governança Empreendedora,"R$300.000,00","R$300.000,00","R$20.394,26",0.0,,2025,Maio
RR,Humanizar,"R$657.044,00","R$657.044,00","R$341.157,15",0.0,,2025,Maio
RR,Impulsionar Negócios,"R$11.294.648,00","R$11.581.948,00","R$2.150.663,76",1.743,,2025,Maio
RR,Impulso Tecnológico,"R$2.066.896,00","R$2.066.896,00","R$284.123,11",204.0,,2025,Maio
RR,Move + Vendas,"R$1.451.800,00","R$1.451.800,00","R$432.792,79",701.0,,2025,Maio
RR,Plural,"R$531.000,00","R$583.700,00","R$109.523,38",427.0,,2025,Maio
RR,Saber em Ação,"R$825.000,00","R$860.032,00","R$579.938,59",0.0,,2025,Maio
RR,Cidades e Territórios Empreendedores,"R$1.620.000,00","R$1.681.447,00","R$394.904,88",0.0,,2025,Junho
RR,Cliente 360,"R$3.982.754,00","R$3.877.754,00","R$1.366.182,59",9.249,,2025,Junho
RR,Conexão Financeira,"R$402.500,00","R$402.500,00","R$227.920,94",493.0,,2025,Junho
RR,DataBiz,"R$480.000,00","R$387.172,00","R$4.745,61",0.0,,2025,Junho
RR,Educação que Transforma,"R$802.000,00","R$1.202.000,00","R$90.886,27",2.571,,2025,Junho
RR,Governança Empreendedora,"R$300.000,00","R$300.000,00","R$20.643,88",0.0,,2025,Junho
RR,Humanizar,"R$657.044,00","R$657.044,00","R$439.338,97",0.0,,2025,Junho
RR,Impulsionar Negócios,"R$11.294.648,00","R$11.686.948,00","R$2.581.781,96",2.445,,2025,Junho
RR,Impulso Tecnológico,"R$2.066.896,00","R$2.066.896,00","R$320.184,81",368.0,,2025,Junho
RR,Move + Vendas,"R$1.451.800,00","R$1.451.800,00","R$635.519,70",1.149,,2025,Junho
RR,Plural,"R$531.000,00","R$583.700,00","R$152.586,47",608.0,,2025,Junho
RR,Saber em Ação,"R$825.000,00","R$860.032,00","R$660.661,35",0.0,,2025,Junho
RR,Cidades e Territórios Empreendedores,"R$1.620.000,00","R$1.681.447,00","R$727.776,22",0.0,,2025,Julho
RR,Cliente 360,"R$3.982.754,00","R$3.847.754,00","R$1.611.509,44",10.588,,2025,Julho
RR,Conexão Financeira,"R$402.500,00","R$402.500,00","R$239.610,07",551.0,,2025,Julho
RR,DataBiz,"R$480.000,00","R$335.972,00","R$4.745,61",0.0,,2025,Julho
RR,Educação que Transforma,"R$802.000,00","R$1.202.000,00","R$122.901,59",2.572,,2025,Julho
RR,Governança Empreendedora,"R$300.000,00","R$702.192,00","R$27.138,70",0.0,,2025,Julho
RR,Humanizar,"R$657.044,00","R$816.044,00","R$457.073,47",0.0,,2025,Julho
RR,Impulsionar Negócios,"R$11.294.648,00","R$11.600.948,00","R$3.676.553,92",3.265,,2025,Julho
RR,Impulso Tecnológico,"R$2.066.896,00","R$2.316.896,00","R$392.971,59",439.0,,2025,Julho
RR,Move + Vendas,"R$1.451.800,00","R$1.451.800,00","R$724.329,01",1.413,,2025,Julho
RR,Plural,"R$531.000,00","R$583.700,00","R$182.149,84",654.0,,2025,Julho
RR,Saber em Ação,"R$825.000,00","R$1.152.232,00","R$692.958,70",0.0,,2025,Julho
RR,Cidades e Territórios Empreendedores,"R$1.620.000,00","R$1.681.447,00","R$738.604,52",0.0,,2025,Agosto
RR,Cliente 360,"R$3.982.754,00","R$3.832.754,00","R$1.617.898,99",10.959,,2025,Agosto
RR,Conexão Financeira,"R$402.500,00","R$402.500,00","R$239.610,07",565.0,,2025,Agosto
RR,DataBiz,"R$480.000,00","R$335.972,00","R$4.745,61",0.0,,2025,Agosto
RR,Educação que Transforma,"R$802.000,00","R$1.202.000,00","R$147.095,04",2.572,,2025,Agosto
RR,Governança Empreendedora,"R$300.000,00","R$702.192,00","R$28.450,10",0.0,,2025,Agosto
RR,Humanizar,"R$657.044,00","R$816.044,00","R$457.073,47",0.0,,2025,Agosto
RR,Impulsionar Negócios,"R$11.294.648,00","R$11.615.948,00","R$3.691.664,97",3.354,,2025,Agosto
RR,Impulso Tecnológico,"R$2.066.896,00","R$2.316.896,00","R$398.763,09",467.0,,2025,Agosto
RR,Move + Vendas,"R$1.451.800,00","R$1.451.800,00","R$727.154,01",1.427,,2025,Agosto
RR,Plural,"R$531.000,00","R$583.700,00","R$182.149,84",690.0,,2025,Agosto
RR,Saber em Ação,"R$825.000,00","R$1.152.232,00","R$692.958,70",0.0,,2025,Agosto
RR,DataBiz,"R$3.400.000,00","R$2.650.204,00","R$14.236,83",0.0,,2025,Setembro
RR,Governança Empreendedora,"R$2.400.000,00","R$3.204.384,00","R$146.795,21",0.0,,2025,Novembro
SC,Cidades e Territórios Empreendedores,"R$29.470.000,00","R$29.470.000,00","R$22.864,34",39.0,,2025,Janeiro
SC,Cliente 360,"R$58.990.000,00","R$58.990.000,00","R$465.233,90",41.931,,2025,Janeiro
SC,Conecta Tech,"R$1.283.700,00","R$1.283.700,00","R$0,00",0.0,,2025,Janeiro
SC,Conexão Financeira,"R$1.800.000,00","R$1.800.000,00","R$159,20",34.0,,2025,Janeiro
SC,Conexões Corporativas,"R$5.373.070,00","R$5.373.070,00","R$38.327,15",77.0,,2025,Janeiro
SC,DataBiz,"R$1.568.762,00","R$1.568.762,00","R$9.337,79",0.0,,2025,Janeiro
SC,Educação que Transforma,"R$4.500.000,00","R$4.500.000,00","R$1.255,06",0.0,,2025,Janeiro
SC,Impulsionar Negócios,"R$65.260.079,00","R$65.260.079,00","R$643.640,62",638.0,,2025,Janeiro
SC,Impulso Tecnológico,"R$25.369.726,00","R$25.369.726,00","R$338.973,17",14.0,,2025,Janeiro
SC,Move + Vendas,"R$3.400.000,00","R$3.400.000,00","R$688,00",0.0,,2025,Janeiro
SC,Plural,"R$7.685.920,00","R$7.685.920,00","R$180,00",10.0,,2025,Janeiro
SC,Saber em Ação,"R$270.000,00","R$270.000,00","R$0,00",0.0,,2025,Janeiro
SC,Cidades e Territórios Empreendedores,"R$29.470.000,00","R$29.470.000,00","R$720.175,39",97.0,,2025,Fevereiro
SC,Cliente 360,"R$58.990.000,00","R$58.990.000,00","R$2.475.663,25",75.858,,2025,Fevereiro
SC,Conecta Tech,"R$1.283.700,00","R$1.283.700,00","R$83.498,84",0.0,,2025,Fevereiro
SC,Conexão Financeira,"R$1.800.000,00","R$1.800.000,00","R$8.856,19",97.0,,2025,Fevereiro
SC,Conexões Corporativas,"R$5.373.070,00","R$5.423.070,00","R$180.093,28",99.0,,2025,Fevereiro
SC,DataBiz,"R$1.568.762,00","R$1.568.762,00","R$51.361,25",0.0,,2025,Fevereiro
SC,Educação que Transforma,"R$4.500.000,00","R$4.500.000,00","R$37.420,60",0.0,,2025,Fevereiro
SC,Humanizar,"R$220.000,00","R$220.000,00","R$0,00",0.0,,2025,Fevereiro
SC,Impulsionar Negócios,"R$65.260.079,00","R$65.260.079,00","R$2.600.396,76",3.398,,2025,Fevereiro
SC,Impulso Tecnológico,"R$25.369.726,00","R$25.369.726,00","R$517.064,49",7.438,,2025,Fevereiro
SC,Move + Vendas,"R$3.400.000,00","R$3.400.000,00","R$40.006,38",0.0,,2025,Fevereiro
SC,Plural,"R$7.685.920,00","R$7.685.920,00","R$69.263,64",418.0,,2025,Fevereiro
SC,Saber em Ação,"R$270.000,00","R$293.700,00","R$1.713,22",0.0,,2025,Fevereiro
SC,Cidades e Territórios Empreendedores,"R$29.470.000,00","R$29.470.000,00","R$1.210.497,19",119.0,,2025,Março
SC,Cliente 360,"R$58.990.000,00","R$59.171.200,00","R$5.114.405,82",148.452,,2025,Março
SC,Conecta Tech,"R$1.283.700,00","R$1.283.700,00","R$168.383,14",0.0,,2025,Março
SC,Conexão Financeira,"R$1.800.000,00","R$1.800.000,00","R$28.344,60",173.0,,2025,Março
SC,Conexões Corporativas,"R$5.373.070,00","R$5.423.070,00","R$557.708,81",165.0,,2025,Março
SC,DataBiz,"R$1.568.762,00","R$1.568.762,00","R$103.067,49",0.0,,2025,Março
SC,Educação que Transforma,"R$4.500.000,00","R$4.500.000,00","R$86.787,76",0.0,,2025,Março
SC,Governança Empreendedora,"R$200.000,00","R$200.000,00","R$4.081,48",0.0,,2025,Março
SC,Humanizar,"R$220.000,00","R$220.000,00","R$29.950,00",0.0,,2025,Março
SC,Impulsionar Negócios,"R$65.529.619,00","R$65.844.392,00","R$4.526.905,85",6.907,,2025,Março
SC,Impulso Tecnológico,"R$25.369.726,00","R$25.628.107,00","R$904.873,52",9.537,,2025,Março
SC,Move + Vendas,"R$3.400.000,00","R$3.400.000,00","R$82.961,34",0.0,,2025,Março
SC,Plural,"R$7.685.920,00","R$7.685.920,00","R$257.364,46",1.681,,2025,Março
SC,Saber em Ação,"R$270.000,00","R$293.700,00","R$14.798,25",0.0,,2025,Março
SC,Cidades e Territórios Empreendedores,"R$29.470.000,00","R$29.470.000,00","R$1.384.201,42",129.0,,2025,Abril
SC,Cliente 360,"R$58.990.000,00","R$58.645.634,00","R$8.951.398,59",191.865,,2025,Abril
SC,Conecta Tech,"R$1.283.700,00","R$1.283.700,00","R$254.105,78",0.0,,2025,Abril
SC,Conexão Financeira,"R$1.800.000,00","R$1.800.000,00","R$235.619,23",212.0,,2025,Abril
SC,Conexões Corporativas,"R$5.373.070,00","R$5.423.070,00","R$713.625,72",236.0,,2025,Abril
SC,DataBiz,"R$1.568.762,00","R$1.568.762,00","R$133.727,76",0.0,,2025,Abril
SC,Educação que Transforma,"R$4.500.000,00","R$4.500.000,00","R$256.324,76",2.295,,2025,Abril
SC,Governança Empreendedora,"R$200.000,00","R$200.000,00","R$16.581,48",0.0,,2025,Abril
SC,Humanizar,"R$220.000,00","R$255.049,00","R$66.077,00",0.0,,2025,Abril
SC,Impulsionar Negócios,"R$65.529.619,00","R$66.994.392,00","R$8.032.662,95",9.383,,2025,Abril
SC,Impulso Tecnológico,"R$25.369.726,00","R$29.578.107,00","R$2.419.339,34",10.449,,2025,Abril
SC,Move + Vendas,"R$3.400.000,00","R$5.200.000,00","R$110.220,02",0.0,,2025,Abril
SC,Plural,"R$7.685.920,00","R$7.685.920,00","R$651.888,18",4.179,,2025,Abril
SC,Saber em Ação,"R$270.000,00","R$297.700,00","R$14.798,25",0.0,,2025,Abril
SC,Cidades e Territórios Empreendedores,"R$29.470.000,00","R$29.470.000,00","R$1.794.000,96",197.0,,2025,Maio
SC,Cliente 360,"R$58.990.000,00","R$57.681.330,00","R$13.090.852,51",257.024,,2025,Maio
SC,Conecta Tech,"R$1.283.700,00","R$1.283.700,00","R$340.100,10",0.0,,2025,Maio
SC,Conexão Financeira,"R$1.800.000,00","R$1.800.000,00","R$326.037,83",261.0,,2025,Maio
SC,Conexões Corporativas,"R$5.373.070,00","R$5.423.070,00","R$863.374,95",509.0,,2025,Maio
SC,DataBiz,"R$1.568.762,00","R$1.568.762,00","R$159.368,34",0.0,,2025,Maio
SC,Educação que Transforma,"R$4.500.000,00","R$4.500.000,00","R$335.602,48",4.615,,2025,Maio
SC,Governança Empreendedora,"R$200.000,00","R$200.000,00","R$16.581,48",0.0,,2025,Maio
SC,Humanizar,"R$220.000,00","R$255.049,00","R$66.077,00",0.0,,2025,Maio
SC,Impulsionar Negócios,"R$65.529.619,00","R$67.638.696,00","R$10.781.154,77",14.209,,2025,Maio
SC,Impulso Tecnológico,"R$25.369.726,00","R$29.898.107,00","R$4.290.358,77",11.302,,2025,Maio
SC,Move + Vendas,"R$3.400.000,00","R$5.200.000,00","R$180.578,64",0.0,,2025,Maio
SC,Plural,"R$7.685.920,00","R$7.685.920,00","R$837.389,17",7.594,,2025,Maio
SC,Saber em Ação,"R$270.000,00","R$297.700,00","R$41.896,45",0.0,,2025,Maio
SC,Cidades e Territórios Empreendedores,"R$29.470.000,00","R$29.612.605,00","R$2.589.432,20",257.0,,2025,Junho
SC,Cliente 360,"R$58.990.000,00","R$57.681.330,00","R$18.799.940,97",304.944,,2025,Junho
SC,Conecta Tech,"R$1.283.700,00","R$1.283.700,00","R$397.908,72",0.0,,2025,Junho
SC,Conexão Financeira,"R$1.800.000,00","R$1.800.000,00","R$456.768,13",311.0,,2025,Junho
SC,Conexões Corporativas,"R$5.373.070,00","R$5.692.494,00","R$1.025.552,24",721.0,,2025,Junho
SC,DataBiz,"R$1.568.762,00","R$1.568.762,00","R$212.698,54",0.0,,2025,Junho
SC,Educação que Transforma,"R$4.500.000,00","R$4.500.000,00","R$749.096,08",46.16,,2025,Junho
SC,Governança Empreendedora,"R$200.000,00","R$200.000,00","R$16.581,48",0.0,,2025,Junho
SC,Humanizar,"R$220.000,00","R$255.049,00","R$66.077,00",0.0,,2025,Junho
SC,Impulsionar Negócios,"R$65.529.619,00","R$67.638.696,00","R$15.421.824,62",19.128,,2025,Junho
SC,Impulso Tecnológico,"R$25.369.726,00","R$29.898.107,00","R$7.501.337,59",12.818,,2025,Junho
SC,Move + Vendas,"R$3.400.000,00","R$5.200.000,00","R$215.213,61",0.0,,2025,Junho
SC,Plural,"R$7.685.920,00","R$7.685.920,00","R$1.119.308,97",12.911,,2025,Junho
SC,Saber em Ação,"R$270.000,00","R$297.700,00","R$80.912,97",0.0,,2025,Junho
SC,Cidades e Territórios Empreendedores,"R$29.470.000,00","R$29.612.605,00","R$3.876.164,43",2.847,,2025,Julho
SC,Cliente 360,"R$58.990.000,00","R$57.378.178,00","R$23.599.907,54",387.664,,2025,Julho
SC,Conecta Tech,"R$1.283.700,00","R$1.283.700,00","R$470.795,92",0.0,,2025,Julho
SC,Conexão Financeira,"R$1.800.000,00","R$1.800.000,00","R$676.050,90",338.0,,2025,Julho
SC,Conexões Corporativas,"R$5.373.070,00","R$5.433.494,00","R$2.086.209,13",771.0,,2025,Julho
SC,DataBiz,"R$1.568.762,00","R$1.568.762,00","R$361.188,32",0.0,,2025,Julho
SC,Educação que Transforma,"R$4.500.000,00","R$4.500.000,00","R$951.387,53",63.588,,2025,Julho
SC,Governança Empreendedora,"R$200.000,00","R$200.000,00","R$16.581,48",0.0,,2025,Julho
SC,Humanizar,"R$220.000,00","R$255.049,00","R$66.077,00",0.0,,2025,Julho
SC,Impulsionar Negócios,"R$65.529.619,00","R$69.031.454,00","R$19.521.832,58",24.626,,2025,Julho
SC,Impulso Tecnológico,"R$25.369.726,00","R$29.959.482,00","R$10.244.128,41",26.751,,2025,Julho
SC,Move + Vendas,"R$3.400.000,00","R$5.200.000,00","R$358.959,49",0.0,,2025,Julho
SC,Plural,"R$7.685.920,00","R$8.135.920,00","R$1.317.417,41",9.469,,2025,Julho
SC,Saber em Ação,"R$270.000,00","R$297.700,00","R$86.311,82",0.0,,2025,Julho
SC,Cidades e Territórios Empreendedores,"R$29.470.000,00","R$29.612.605,00","R$5.613.584,72",2.88,,2025,Agosto
SC,Cliente 360,"R$58.990.000,00","R$58.505.728,00","R$25.315.356,60",449.68,,2025,Agosto
SC,Conecta Tech,"R$1.283.700,00","R$1.283.700,00","R$470.795,92",0.0,,2025,Agosto
SC,Conexão Financeira,"R$1.800.000,00","R$2.487.885,00","R$715.011,54",405.0,,2025,Agosto
SC,Conexões Corporativas,"R$5.373.070,00","R$5.363.494,00","R$2.166.943,41",910.0,,2025,Agosto
SC,DataBiz,"R$1.568.762,00","R$1.568.762,00","R$435.422,45",0.0,,2025,Agosto
SC,Educação que Transforma,"R$4.500.000,00","R$4.500.000,00","R$1.430.251,95",63.87,,2025,Agosto
SC,Governança Empreendedora,"R$200.000,00","R$200.000,00","R$29.053,48",0.0,,2025,Agosto
SC,Humanizar,"R$220.000,00","R$255.049,00","R$66.077,00",0.0,,2025,Agosto
SC,Impulsionar Negócios,"R$65.529.619,00","R$68.788.454,00","R$22.524.167,48",26.469,,2025,Agosto
SC,Impulso Tecnológico,"R$25.369.726,00","R$29.959.482,00","R$13.949.167,45",26.839,,2025,Agosto
SC,Move + Vendas,"R$3.400.000,00","R$5.200.000,00","R$609.169,58",0.0,,2025,Agosto
SC,Plural,"R$7.685.920,00","R$8.135.920,00","R$1.628.229,34",14.132,,2025,Agosto
SC,Saber em Ação,"R$270.000,00","R$297.700,00","R$112.211,82",0.0,,2025,Agosto
SP,Cidades e Territórios Empreendedores,"R$16.357.576,00","R$16.357.576,00","R$343.904,61",0,,2025,Janeiro
SP,Cliente 360,"R$126.230.150,00","R$126.230.150,00","R$3.397.057,95",174.240,,2025,Janeiro
SP,Conecta Tech,"R$13.803.100,00","R$13.803.100,00","R$0,00",0,,2025,Janeiro
SP,Conexão Financeira,"R$18.000.000,00","R$18.000.000,00","R$38.220,00",19,,2025,Janeiro
SP,Conexões Corporativas,"R$2.957.696,00","R$2.957.697,00","R$9.559,60",52,,2025,Janeiro
SP,DataBiz,"R$1.749.793,00","R$1.749.793,00","R$0,00",0,,2025,Janeiro
SP,Educação que Transforma,"R$16.286.285,00","R$16.286.285,00","R$364.016,83",0,,2025,Janeiro
SP,Humanizar,"R$1.100.000,00","R$1.100.000,00","R$3.000,00",0,,2025,Janeiro
SP,Impulsionar Negócios,"R$85.907.631,00","R$79.649.381,00","R$3.256.575,05",1.548,,2025,Janeiro
SP,Impulso Tecnológico,"R$15.850.950,00","R$15.850.950,00","R$338.935,48",1.372,,2025,Janeiro
SP,Move + Vendas,"R$28.340.350,00","R$28.340.350,00","R$17.824,91",8,,2025,Janeiro
SP,Plural,"R$20.380.893,00","R$20.380.893,00","R$104.437,52",0,,2025,Janeiro
SP,Cidades e Territórios Empreendedores,"R$16.357.576,00","R$16.357.576,00","R$447.270,33",0,,2025,Fevereiro
SP,Cliente 360,"R$126.230.150,00","R$126.230.150,00","R$8.664.201,90",354.575,,2025,Fevereiro
SP,Conecta Tech,"R$13.803.100,00","R$13.803.100,00","R$63.882,14",0,,2025,Fevereiro
SP,Conexão Financeira,"R$18.000.000,00","R$18.000.000,00","R$75.237,00",103,,2025,Fevereiro
SP,Conexões Corporativas,"R$2.957.696,00","R$2.957.697,00","R$50.520,81",150,,2025,Fevereiro
SP,DataBiz,"R$1.749.793,00","R$1.749.793,00","R$92.487,87",0,,2025,Fevereiro
SP,Educação que Transforma,"R$16.286.285,00","R$16.286.285,00","R$708.509,53",1.468,,2025,Fevereiro
SP,Humanizar,"R$1.100.000,00","R$1.100.000,00","R$4.000,00",0,,2025,Fevereiro
SP,Impulsionar Negócios,"R$85.907.631,00","R$79.335.000,00","R$6.616.271,13",5.121,,2025,Fevereiro
SP,Impulso Tecnológico,"R$15.850.950,00","R$15.850.950,00","R$1.368.028,87",1.604,,2025,Fevereiro
SP,Move + Vendas,"R$28.340.350,00","R$28.340.350,00","R$115.165,40",424,,2025,Fevereiro
SP,Plural,"R$20.380.893,00","R$20.380.893,00","R$838.983,81",15.989,,2025,Fevereiro
SP,Cidades e Territórios Empreendedores,"R$16.357.576,00","R$16.357.576,00","R$671.180,18",80,,2025,Março
SP,Cliente 360,"R$126.230.150,00","R$128.217.888,00","R$13.251.969,79",499.393,,2025,Março
SP,Conecta Tech,"R$13.803.100,00","R$13.803.100,00","R$194.559,94",0,,2025,Março
SP,Conexão Financeira,"R$18.000.000,00","R$18.000.000,00","R$145.827,00",143,,2025,Março
SP,Conexões Corporativas,"R$2.957.696,00","R$2.957.697,00","R$166.511,47",59,,2025,Março
SP,DataBiz,"R$1.749.793,00","R$1.749.793,00","R$141.928,59",0,,2025,Março
SP,Educação que Transforma,"R$16.286.285,00","R$16.286.285,00","R$1.152.613,62",8.163,,2025,Março
SP,Governança Empreendedora,"R$550.000,00","R$550.000,00","R$0,00",0,,2025,Março
SP,Humanizar,"R$1.100.000,00","R$1.100.000,00","R$8.095,00",0,,2025,Março
SP,Impulsionar Negócios,"R$85.907.631,00","R$79.335.000,00","R$8.584.545,31",8.383,,2025,Março
SP,Impulso Tecnológico,"R$15.850.950,00","R$15.850.950,00","R$2.281.253,37",3.278,,2025,Março
SP,Move + Vendas,"R$28.340.350,00","R$28.340.350,00","R$255.806,33",832,,2025,Março
SP,Plural,"R$20.380.893,00","R$20.380.893,00","R$3.008.564,62",27.674,,2025,Março
SP,Cidades e Territórios Empreendedores,"R$16.357.576,00","R$16.357.576,00","R$857.592,41",247,,2025,Abril
SP,Cliente 360,"R$126.230.150,00","R$128.217.888,00","R$17.554.132,77",659.950,,2025,Abril
SP,Conecta Tech,"R$13.803.100,00","R$13.803.100,00","R$322.987,74",0,,2025,Abril
SP,Conexão Financeira,"R$18.000.000,00","R$18.000.000,00","R$152.847,00",156,,2025,Abril
SP,Conexões Corporativas,"R$2.957.696,00","R$2.957.697,00","R$214.635,83",95,,2025,Abril
SP,DataBiz,"R$1.749.793,00","R$1.749.793,00","R$234.416,46",0,,2025,Abril
SP,Educação que Transforma,"R$16.286.285,00","R$16.286.285,00","R$3.508.643,94",46.210,,2025,Abril
SP,Governança Empreendedora,"R$550.000,00","R$550.000,00","R$7.800,00",0,,2025,Abril
SP,Humanizar,"R$1.100.000,00","R$1.100.000,00","R$17.146,61",0,,2025,Abril
SP,Impulsionar Negócios,"R$85.907.631,00","R$79.335.000,00","R$11.121.033,00",10.416,,2025,Abril
SP,Impulso Tecnológico,"R$15.850.950,00","R$15.850.950,00","R$3.036.062,26",5.985,,2025,Abril
SP,Move + Vendas,"R$28.340.350,00","R$29.273.900,00","R$1.369.303,09",1.557,,2025,Abril
SP,Plural,"R$20.380.893,00","R$20.380.893,00","R$6.643.195,07",41.020,,2025,Abril
SP,Cidades e Territórios Empreendedores,"R$16.357.576,00","R$16.357.576,00","R$1.085.157,05",935,,2025,Maio
SP,Cliente 360,"R$126.230.150,00","R$128.242.888,00","R$21.612.336,58",810.390,,2025,Maio
SP,Conecta Tech,"R$13.803.100,00","R$13.803.100,00","R$531.696,34",0,,2025,Maio
SP,Conexão Financeira,"R$18.000.000,00","R$18.000.000,00","R$154.337,00",10.366,,2025,Maio
SP,Conexões Corporativas,"R$2.957.696,00","R$2.957.697,00","R$268.788,43",49,,2025,Maio
SP,DataBiz,"R$1.749.793,00","R$1.749.793,00","R$369.564,00",0,,2025,Maio
SP,Educação que Transforma,"R$16.286.285,00","R$16.286.285,00","R$4.074.493,68",83.141,,2025,Maio
SP,Governança Empreendedora,"R$550.000,00","R$550.000,00","R$7.800,00",0,,2025,Maio
SP,Humanizar,"R$1.100.000,00","R$1.100.000,00","R$29.803,21",0,,2025,Maio
SP,Impulsionar Negócios,"R$85.907.631,00","R$79.335.000,00","R$13.747.801,44",20.427,,2025,Maio
SP,Impulso Tecnológico,"R$15.850.950,00","R$15.850.950,00","R$3.732.286,51",6.736,,2025,Maio
SP,Move + Vendas,"R$28.340.350,00","R$29.553.900,00","R$3.799.819,74",2.445,,2025,Maio
SP,Plural,"R$20.380.893,00","R$20.380.893,00","R$10.255.636,71",74.804,,2025,Maio
SP,Cidades e Territórios Empreendedores,"R$16.357.576,00","R$16.357.576,00","R$1.368.493,22",1.643,,2025,Junho
SP,Cliente 360,"R$126.230.150,00","R$129.082.326,00","R$27.668.327,87",1.112.466,,2025,Junho
SP,Conecta Tech,"R$13.803.100,00","R$13.803.100,00","R$892.011,92",0,,2025,Junho
SP,Conexão Financeira,"R$18.000.000,00","R$18.000.000,00","R$1.810.936,82",33.019,,2025,Junho
SP,Conexões Corporativas,"R$2.957.696,00","R$2.957.697,00","R$608.306,43",231,,2025,Junho
SP,DataBiz,"R$1.749.793,00","R$1.749.793,00","R$546.789,97",0,,2025,Junho
SP,Educação que Transforma,"R$16.286.285,00","R$16.286.285,00","R$5.057.107,83",167.108,,2025,Junho
SP,Governança Empreendedora,"R$550.000,00","R$550.000,00","R$18.770,00",0,,2025,Junho
SP,Humanizar,"R$1.100.000,00","R$1.100.000,00","R$32.491,17",0,,2025,Junho
SP,Impulsionar Negócios,"R$85.907.631,00","R$79.335.000,00","R$16.445.634,30",37.038,,2025,Junho
SP,Impulso Tecnológico,"R$15.850.950,00","R$15.850.950,00","R$5.727.772,58",9.251,,2025,Junho
SP,Move + Vendas,"R$28.340.350,00","R$29.553.900,00","R$5.753.356,20",3.144,,2025,Junho
SP,Plural,"R$20.380.893,00","R$22.020.961,00","R$14.113.523,22",109.829,,2025,Junho
SP,Cidades e Territórios Empreendedores,"R$16.357.576,00","R$9.045.612,00","R$1.799.867,22",2.344,,2025,Julho
SP,Cliente 360,"R$126.230.150,00","R$118.626.831,00","R$33.451.776,88",1.274.431,,2025,Julho
SP,Conecta Tech,"R$13.803.100,00","R$5.803.100,00","R$2.691.515,27",0,,2025,Julho
